time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.steering_wheel_angle
2024/05/14/15:16:00.757497,87390,1715714160,757177189,,0.05235987901687622
2024/05/14/15:16:00.767701,87391,1715714160,767427346,,0.05235987901687622
2024/05/14/15:16:00.783388,87392,1715714160,777206628,,0.05235987901687622
2024/05/14/15:16:00.787743,87393,1715714160,787426392,,0.05235987901687622
2024/05/14/15:16:00.797460,87394,1715714160,797175849,,0.05235987901687622
2024/05/14/15:16:00.807786,87395,1715714160,807425737,,0.05235987901687622
2024/05/14/15:16:00.817477,87396,1715714160,817175890,,0.05235987901687622
2024/05/14/15:16:00.829259,87397,1715714160,828965997,,0.05235987901687622
2024/05/14/15:16:00.837648,87398,1715714160,837251524,,0.05235987901687622
2024/05/14/15:16:00.847741,87399,1715714160,847443523,,0.05235987901687622
2024/05/14/15:16:00.857431,87400,1715714160,857192952,,0.05235987901687622
2024/05/14/15:16:00.867795,87401,1715714160,867466265,,0.05235987901687622
2024/05/14/15:16:00.883571,87402,1715714160,877201811,,0.05235987901687622
2024/05/14/15:16:00.887905,87403,1715714160,887453739,,0.05235987901687622
2024/05/14/15:16:00.897448,87404,1715714160,897193920,,0.05235987901687622
2024/05/14/15:16:00.907718,87405,1715714160,907445317,,0.05235987901687622
2024/05/14/15:16:00.917456,87406,1715714160,917212405,,0.05235987901687622
2024/05/14/15:16:00.929267,87407,1715714160,928965129,,0.05235987901687622
2024/05/14/15:16:00.937505,87408,1715714160,937215338,,0.05235987901687622
2024/05/14/15:16:00.947665,87409,1715714160,947460079,,0.05235987901687622
2024/05/14/15:16:00.957551,87410,1715714160,957211451,,0.05235987901687622
2024/05/14/15:16:00.967857,87411,1715714160,967496423,,0.05235987901687622
2024/05/14/15:16:00.977666,87412,1715714160,977236315,,0.05235987901687622
2024/05/14/15:16:00.987808,87413,1715714160,987465611,,0.05235987901687622
2024/05/14/15:16:00.997555,87414,1715714160,997215613,,0.05235987901687622
2024/05/14/15:16:01.007831,87415,1715714161,7513956,,0.05235987901687622
2024/05/14/15:16:01.017517,87416,1715714161,17235083,,0.05235987901687622
2024/05/14/15:16:01.029508,87417,1715714161,28983020,,0.05235987901687622
2024/05/14/15:16:01.037627,87418,1715714161,37235705,,0.05235987901687622
2024/05/14/15:16:01.047808,87419,1715714161,47481783,,0.05235987901687622
2024/05/14/15:16:01.057515,87420,1715714161,57235477,,0.05235987901687622
2024/05/14/15:16:01.067808,87421,1715714161,67517720,,0.05235987901687622
2024/05/14/15:16:01.077539,87422,1715714161,77235143,,0.05235987901687622
2024/05/14/15:16:01.087802,87423,1715714161,87482113,,0.05235987901687622
2024/05/14/15:16:01.097492,87424,1715714161,97230232,,0.05235987901687622
2024/05/14/15:16:01.107791,87425,1715714161,107501617,,0.05235987901687622
2024/05/14/15:16:01.117464,87426,1715714161,117249728,,0.05235987901687622
2024/05/14/15:16:01.129284,87427,1715714161,129002962,,0.05235987901687622
2024/05/14/15:16:01.137522,87428,1715714161,137249738,,0.05235987901687622
2024/05/14/15:16:01.147703,87429,1715714161,147499174,,0.05235987901687622
2024/05/14/15:16:01.159390,87430,1715714161,157249275,,0.05235987901687622
2024/05/14/15:16:01.167793,87431,1715714161,167499046,,0.05235987901687622
2024/05/14/15:16:01.177504,87432,1715714161,177252268,,0.05235987901687622
2024/05/14/15:16:01.187834,87433,1715714161,187502718,,0.05235987901687622
2024/05/14/15:16:01.197496,87434,1715714161,197249485,,0.05235987901687622
2024/05/14/15:16:01.207776,87435,1715714161,207518073,,0.05235987901687622
2024/05/14/15:16:01.217513,87436,1715714161,217271079,,0.05235987901687622
2024/05/14/15:16:01.229335,87437,1715714161,229021406,,0.05235987901687622
2024/05/14/15:16:01.237543,87438,1715714161,237276069,,0.05235987901687622
2024/05/14/15:16:01.247782,87439,1715714161,247527046,,0.05235987901687622
2024/05/14/15:16:01.257620,87440,1715714161,257275864,,0.05235987901687622
2024/05/14/15:16:01.267940,87441,1715714161,267552323,,0.05235987901687622
2024/05/14/15:16:01.278706,87442,1715714161,277277677,,0.05235987901687622
2024/05/14/15:16:01.288808,87443,1715714161,287524524,,0.05235987901687622
2024/05/14/15:16:01.297541,87444,1715714161,297272068,,0.05235987901687622
2024/05/14/15:16:01.307858,87445,1715714161,307540651,,0.05235987901687622
2024/05/14/15:16:01.317583,87446,1715714161,317294098,,0.05235987901687622
2024/05/14/15:16:01.329334,87447,1715714161,329040794,,0.05235987901687622
2024/05/14/15:16:01.337579,87448,1715714161,337298535,,0.05235987901687622
2024/05/14/15:16:01.347798,87449,1715714161,347541500,,0.05235987901687622
2024/05/14/15:16:01.357595,87450,1715714161,357296830,,0.05235987901687622
2024/05/14/15:16:01.367898,87451,1715714161,367539750,,0.05235987901687622
2024/05/14/15:16:01.383340,87452,1715714161,377296062,,0.05235987901687622
2024/05/14/15:16:01.387866,87453,1715714161,387546201,,0.05235987901687622
2024/05/14/15:16:01.397548,87454,1715714161,397292545,,0.05235987901687622
2024/05/14/15:16:01.407864,87455,1715714161,407558841,,0.05235987901687622
2024/05/14/15:16:01.417707,87456,1715714161,417312448,,0.05235987901687622
2024/05/14/15:16:01.429119,87457,1715714161,428836682,,0.05235987901687622
2024/05/14/15:16:01.437569,87458,1715714161,437315712,,0.05235987901687622
2024/05/14/15:16:01.447889,87459,1715714161,447560938,,0.05235987901687622
2024/05/14/15:16:01.457612,87460,1715714161,457315292,,0.05235987901687622
2024/05/14/15:16:01.467963,87461,1715714161,467564279,,0.05235987901687622
2024/05/14/15:16:01.479430,87462,1715714161,477320984,,0.05235987901687622
2024/05/14/15:16:01.488434,87463,1715714161,487579731,,0.05235987901687622
2024/05/14/15:16:01.497375,87464,1715714161,497079492,,0.05235987901687622
2024/05/14/15:16:01.508034,87465,1715714161,507582585,,0.05235987901687622
2024/05/14/15:16:01.518810,87466,1715714161,517080667,,0.05061454698443413
2024/05/14/15:16:01.529184,87467,1715714161,528832442,,0.05061454698443413
2024/05/14/15:16:01.537333,87468,1715714161,537079105,,0.05061454698443413
2024/05/14/15:16:01.550375,87469,1715714161,547584104,,0.05061454698443413
2024/05/14/15:16:01.557338,87470,1715714161,557078996,,0.05061454698443413
2024/05/14/15:16:01.567858,87471,1715714161,567579397,,0.05061454698443413
2024/05/14/15:16:01.588020,87472,1715714161,587306882,,0.05061454698443413
2024/05/14/15:16:01.588545,87473,1715714161,587809155,,0.05061454698443413
2024/05/14/15:16:01.597382,87474,1715714161,597096110,,0.05061454698443413
2024/05/14/15:16:01.607646,87475,1715714161,607349776,,0.05061454698443413
2024/05/14/15:16:01.617362,87476,1715714161,617097889,,0.05061454698443413
2024/05/14/15:16:01.629159,87477,1715714161,628876745,,0.05061454698443413
2024/05/14/15:16:01.641233,87478,1715714161,637097647,,0.05061454698443413
2024/05/14/15:16:01.651858,87479,1715714161,647351699,,0.05061454698443413
2024/05/14/15:16:01.657350,87480,1715714161,657102494,,0.05061454698443413
2024/05/14/15:16:01.667579,87481,1715714161,667346558,,0.05061454698443413
2024/05/14/15:16:01.686297,87482,1715714161,677100027,,0.05061454698443413
